Timestamp, EventType, Ticker, Price, Quantity, Exchange, Conditions
10:51:54.905, TRADE, IBM, 153.46, 1, NYSE, a0000020
10:51:54.905, TRADE, IBM, 153.46, 1, ARCA, a0000020
10:51:54.910, TRADE NB, IBM, 153.45, 100, NASDAQ PSX, 20000020
10:51:55.009, TRADE NB, IBM, 153.46, 400, BATS, 20000020
10:51:55.009, TRADE NB, IBM, 153.46, 200, NASDAQ PSX, 20000020
10:51:55.073, TRADE NB, IBM, 153.46, 100, NASDAQ PSX, 00000001
10:51:55.169, TRADE NB, IBM, 153.47, 100, EDGX, 20000020
10:51:55.222, TRADE, IBM, 153.48, 2, EDGA, a0000020
10:51:55.222, TRADE NB, IBM, 153.49, 100, NASDAQ, 20000020
10:51:55.223, TRADE, IBM, 153.49, 50, NASDAQ, a0000020
10:51:55.223, TRADE NB, IBM, 153.49, 100, NASDAQ, 20000020
10:51:56.605, TRADE NB, IBM, 153.51, 100, NASDAQ, 20000020
10:51:56.605, TRADE, IBM, 153.51, 50, NASDAQ, a0000020
10:51:56.605, TRADE, IBM, 153.51, 50, NASDAQ, a0000020
10:51:56.605, TRADE, IBM, 153.49, 4, BATS Y, a0000020
10:51:56.605, TRADE, IBM, 153.49, 20, BATS Y, a0000020
10:51:56.621, TRADE, IBM, 153.51, 40, BATS Y, 80000000
10:51:56.621, TRADE, IBM, 153.51, 14, BATS Y, 80000000
10:51:56.621, TRADE, IBM, 153.51, 4, BATS Y, 80000000
10:51:56.654, TRADE NB, IBM, 153.52, 100, NASDAQ, 20000020
10:51:58.084, TRADE, IBM, 153.50, 38, ARCA, a0000020
10:51:58.085, TRADE NB, IBM, 153.50, 100, BATS, 20000020
10:52:00.458, TRADE NB, IBM, 153.48, 1000, FINRA, 00000001
10:52:01.242, TRADE NB, IBM, 153.48, 100, NASDAQ BX, 20000020
10:52:01.242, TRADE NB, IBM, 153.48, 100, NASDAQ, 20000020
10:52:01.242, TRADE, IBM, 153.48, 60, NASDAQ, a0000020
10:52:01.243, TRADE NB, IBM, 153.48, 102, NYSE, 20000020
10:52:01.244, TRADE, IBM, 153.48, 40, NASDAQ, 80000000
10:52:01.337, TRADE NB, IBM, 153.46, 100, EDGX, 20000020
10:52:01.926, TRADE, IBM, 153.48, 11, FINRA, 80000000
10:52:02.088, TRADE NB, IBM, 153.45, 100, ARCA, 20000020
10:52:02.146, TRADE, IBM, 153.47, 7, FINRA, 80000000
10:52:06.510, TRADE NB, IBM, 153.44, 100, ARCA, 20000020
10:52:06.510, TRADE NB, IBM, 153.44, 100, NASDAQ, 20000020
10:52:06.510, TRADE NB, IBM, 153.45, 100, NASDAQ, 20000020
10:52:11.402, TRADE NB, IBM, 153.45, 100, EDGA, 20000020
10:52:11.402, TRADE NB, IBM, 153.45, 100, BATS, 00000001
10:52:11.403, TRADE, IBM, 153.46, 1, NASDAQ, 80000000
10:52:11.403, TRADE NB, IBM, 153.47, 100, NYSE, 00000001
10:52:15.218, TRADE, IBM, 153.50, 34, NASDAQ, 80000000
10:52:15.712, TRADE, IBM, 153.50, 175, FINRA, 20000002
10:52:18.712, TRADE, IBM, 153.49, 12, FINRA, 80000000
10:52:19.217, TRADE, IBM, 153.46, 36, EDGX, a0000020
10:52:19.218, TRADE, IBM, 153.46, 64, EDGX, a0000020
10:52:19.219, TRADE NB, IBM, 153.46, 102, NYSE, 20000020
10:52:19.221, TRADE NB, IBM, 153.46, 300, NASDAQ, 20000020
10:52:19.221, TRADE NB, IBM, 153.46, 100, BATS, 20000020
10:52:19.235, TRADE NB, IBM, 153.46, 100, NASDAQ, 20000020
10:52:22.667, TRADE NB, IBM, 153.43, 200, NYSE, 20000020
10:52:22.667, TRADE, IBM, 153.43, 56, ARCA, a0000020
10:52:22.667, TRADE, IBM, 153.43, 44, ARCA, a0000020
10:52:23.464, TRADE NB, IBM, 153.42, 100, NASDAQ, 00000001
10:52:23.465, TRADE NB, IBM, 153.41, 100, EDGX, 20000020
10:52:23.466, TRADE NB, IBM, 153.41, 100, NASDAQ, 00000001
10:52:23.495, TRADE NB, IBM, 153.39, 200, NYSE, 00000001
10:52:23.495, TRADE NB, IBM, 153.39, 100, BATS, 00000001
10:52:23.496, TRADE, IBM, 153.40, 10, NASDAQ, a0000020
10:52:23.496, TRADE, IBM, 153.39, 90, NASDAQ, a0000020
10:52:23.522, TRADE, IBM, 153.39, 10, NASDAQ, a0000020
10:52:23.729, TRADE NB, IBM, 153.41, 100, FINRA, 00000001
10:52:24.189, TRADE, IBM, 153.41, 5, FINRA, 80000000
10:52:24.375, TRADE, IBM, 153.41, 4, FINRA, 80000000
10:52:25.012, TRADE, IBM, 153.40, 20, FINRA, 80000000
10:52:25.657, TRADE, IBM, 153.40, 60, EDGA, a0000020
10:52:25.659, TRADE, IBM, 153.41, 20, EDGA, a0000020
10:52:25.662, TRADE, IBM, 153.41, 40, EDGA, a0000020
10:52:25.663, TRADE, IBM, 153.41, 40, EDGA, a0000020
10:52:36.589, TRADE NB, IBM, 153.40, 100, ARCA, 20000020
10:52:36.590, TRADE NB, IBM, 153.40, 100, ARCA, 20000020
10:52:36.689, TRADE NB, IBM, 153.40, 100, ARCA, 20000020
10:52:44.712, TRADE, IBM, 153.37, 78, NYSE, a0000020
10:52:44.713, TRADE NB, IBM, 153.37, 100, NYSE, 00000001
10:52:44.716, TRADE NB, IBM, 153.37, 100, FINRA, 00000001
10:52:47.075, TRADE, IBM, 153.40, 1, FINRA, 80000000
10:52:51.715, TRADE, IBM, 153.37, 4, NYSE, a0000020
10:52:51.716, TRADE, IBM, 153.36, 18, ARCA, a0000020
10:52:51.716, TRADE NB, IBM, 153.36, 100, NYSE, 00000001
10:52:51.716, TRADE NB, IBM, 153.36, 100, NASDAQ, 00000001
10:52:51.716, TRADE NB, IBM, 153.36, 100, NASDAQ, 00000001
10:52:51.716, TRADE NB, IBM, 153.36, 100, BATS, 20000020
10:52:51.733, TRADE NB, IBM, 153.35, 100, ARCA, 20000020
10:52:51.785, TRADE NB, IBM, 153.35, 100, FINRA, 00000001
10:52:51.797, TRADE NB, IBM, 153.36, 100, FINRA, 00000001
10:52:52.729, TRADE NB, IBM, 153.34, 941, FINRA, 00000001
10:52:55.079, TRADE NB, IBM, 153.33, 100, EDGX, 00000001
10:53:00.041, TRADE NB, IBM, 153.33, 101, NYSE, 20000020
10:53:00.041, TRADE, IBM, 153.33, 55, ARCA, a0000020
10:53:00.041, TRADE NB, IBM, 153.33, 100, EDGX, 20000020
10:53:00.041, TRADE, IBM, 153.33, 45, ARCA, a0000020
10:53:00.042, TRADE NB, IBM, 153.33, 100, EDGX, 20000020
10:53:00.098, TRADE NB, IBM, 153.33, 100, EDGX, 00000001
10:53:00.461, TRADE NB, IBM, 153.35, 100, BATS Y, 20000020
10:53:00.461, TRADE NB, IBM, 153.35, 100, EDGA, 20000020
10:53:00.462, TRADE NB, IBM, 153.35, 100, NYSE, 20000020
10:53:00.462, TRADE NB, IBM, 153.34, 100, NASDAQ, 20000020
10:53:00.462, TRADE, IBM, 153.35, 30, NASDAQ, a0000020
10:53:01.202, TRADE, IBM, 153.35, 24, EDGX, a0000020
10:53:04.211, TRADE NB, IBM, 153.34, 100, EDGX, 20000020
10:53:04.212, TRADE NB, IBM, 153.35, 170, NASDAQ, 00000001
10:53:04.212, TRADE, IBM, 153.35, 1, EDGX, a0000020
10:53:04.218, TRADE NB, IBM, 153.35, 100, FINRA, 00000001
10:53:04.324, TRADE NB, IBM, 153.35, 100, FINRA, 00000001
10:53:04.359, TRADE NB, IBM, 153.34, 100, FINRA, 00000001
10:53:04.611, TRADE NB, IBM, 153.34, 100, NASDAQ, 00000001
10:53:04.852, TRADE, IBM, 153.35, 20, FINRA, 80000000
10:53:06.578, TRADE, IBM, 153.33, 15, FINRA, 80000000
10:53:06.916, TRADE NB, IBM, 153.36, 100, NYSE, 20000020
10:53:06.917, TRADE NB, IBM, 153.36, 100, NASDAQ, 20000020
10:53:06.917, TRADE, IBM, 153.36, 15, EDGX, a0000020
10:53:06.917, TRADE NB, IBM, 153.35, 100, BATS, 00000001
10:53:06.918, TRADE NB, IBM, 153.36, 100, EDGX, 20000020
10:53:06.918, TRADE NB, IBM, 153.36, 100, EDGX, 20000020
10:53:06.918, TRADE NB, IBM, 153.35, 100, BATS, 00000001
10:53:06.918, TRADE NB, IBM, 153.35, 100, BATS, 00000001
10:53:06.928, TRADE NB, IBM, 153.35, 100, FINRA, 00000001
10:53:07.184, TRADE NB, IBM, 153.36, 100, EDGX, 20000020
10:53:08.264, TRADE NB, IBM, 153.36, 100, FINRA, 00000001
10:53:09.080, TRADE, IBM, 153.37, 1, NYSE, a0000020
10:53:11.561, TRADE NB, IBM, 153.37, 210, FINRA, 00000001
10:53:15.642, TRADE NB, IBM, 153.39, 100, ARCA, 20000020
10:53:17.189, TRADE NB, IBM, 153.38, 200, FINRA, 00000001
10:53:17.411, TRADE NB, IBM, 153.38, 500, FINRA, 00000001
10:53:17.419, TRADE NB, IBM, 153.38, 200, FINRA, 00000001
10:53:18.092, TRADE NB, IBM, 153.40, 100, ARCA, 20000020
10:53:18.092, TRADE, IBM, 153.40, 50, ARCA, a0000020
10:53:31.320, TRADE NB, IBM, 153.44, 100, NASDAQ BX, 00000001
10:53:31.348, TRADE NB, IBM, 153.44, 100, FINRA, 00000001
10:53:31.357, TRADE NB, IBM, 153.44, 100, FINRA, 00000001
10:53:31.981, TRADE, IBM, 153.38, 5, FINRA, 80000000
10:53:33.188, TRADE, IBM, 153.38, 56, NYSE, a0000020
10:53:33.188, TRADE NB, IBM, 153.39, 100, BATS Y, 20000020
10:53:33.188, TRADE NB, IBM, 153.39, 100, NASDAQ BX, 20000020
10:53:33.193, TRADE NB, IBM, 153.41, 100, FINRA, 00000001
10:53:33.194, TRADE NB, IBM, 153.41, 100, FINRA, 00000001
10:53:33.214, TRADE NB, IBM, 153.40, 100, ARCA, 00000001
10:53:33.214, TRADE NB, IBM, 153.40, 100, NASDAQ, 00000001
10:53:33.214, TRADE, IBM, 153.40, 62, NASDAQ, 80000000
10:53:33.236, TRADE NB, IBM, 153.42, 100, NASDAQ, 20000020
10:53:33.237, TRADE NB, IBM, 153.39, 100, NASDAQ, 00000001
10:53:33.242, TRADE NB, IBM, 153.40, 100, FINRA, 00000001
10:53:33.250, TRADE NB, IBM, 153.40, 100, FINRA, 00000001
10:53:34.214, TRADE NB, IBM, 153.40, 100, FINRA, 00000001
10:53:37.644, TRADE NB, IBM, 153.40, 100, NYSE, 20000020
10:53:38.586, TRADE NB, IBM, 153.41, 100, NASDAQ, 20000020
10:53:38.587, TRADE NB, IBM, 153.41, 100, BATS, 00000001
10:53:42.001, TRADE NB, IBM, 153.42, 300, NASDAQ, 00000001
10:53:42.188, TRADE NB, IBM, 153.43, 100, NASDAQ, 20000020
10:53:44.047, TRADE, IBM, 153.45, 50, FINRA, 80000000
10:53:44.097, TRADE NB, IBM, 153.43, 100, NASDAQ, 00000001
10:53:44.367, TRADE NB, IBM, 153.44, 100, FINRA, 00000001
10:53:44.751, TRADE NB, IBM, 153.45, 100, NASDAQ, 20000020
10:54:01.527, TRADE NB, IBM, 153.43, 100, EDGA, 00000001
10:54:01.527, TRADE NB, IBM, 153.43, 100, EDGX, 20000020
10:54:01.527, TRADE NB, IBM, 153.45, 107, NYSE, 00000001
10:54:01.527, TRADE NB, IBM, 153.43, 400, EDGX, 20000020
10:54:01.527, TRADE NB, IBM, 153.45, 100, BATS, 20000020
10:54:01.527, TRADE NB, IBM, 153.43, 100, EDGX, 00000001
10:54:01.527, TRADE NB, IBM, 153.45, 100, BATS, 00000001
10:54:01.528, TRADE NB, IBM, 153.45, 100, NYSE, 00000001
10:54:01.528, TRADE NB, IBM, 153.43, 100, NASDAQ, 20000020
10:54:01.528, TRADE NB, IBM, 153.43, 100, NASDAQ, 20000020
10:54:01.528, TRADE NB, IBM, 153.44, 100, BATS, 20000020
10:54:01.528, TRADE NB, IBM, 153.43, 100, NASDAQ, 20000020
10:54:01.528, TRADE NB, IBM, 153.44, 100, BATS, 00000001
10:54:01.528, TRADE NB, IBM, 153.45, 107, NYSE, 20000020
10:54:01.528, TRADE, IBM, 153.45, 86, NYSE, a0000020
10:54:01.528, TRADE, IBM, 153.44, 24, BATS, a0000020
10:54:01.529, TRADE, IBM, 153.44, 76, BATS, a0000020
10:54:01.529, TRADE NB, IBM, 153.43, 107, NYSE, 20000020
10:54:01.529, TRADE NB, IBM, 153.43, 100, BATS, 20000020
10:54:01.532, TRADE NB, IBM, 153.43, 100, BATS, 00000001
10:54:01.532, TRADE NB, IBM, 153.45, 100, FINRA, 00000001
10:54:01.534, TRADE NB, IBM, 153.44, 100, FINRA, 00000001
10:54:01.537, TRADE NB, IBM, 153.44, 200, FINRA, 20000020
10:54:01.538, TRADE NB, IBM, 153.45, 100, FINRA, 00000001
10:54:01.543, TRADE NB, IBM, 153.43, 100, NASDAQ, 20000020
10:54:01.545, TRADE NB, IBM, 153.44, 100, FINRA, 00000001
10:54:01.547, TRADE NB, IBM, 153.43, 100, FINRA, 00000001
10:54:01.549, TRADE, IBM, 153.43, 10, FINRA, a0000020
10:54:01.551, TRADE, IBM, 153.43, 20, NASDAQ, a0000020
10:54:01.551, TRADE NB, IBM, 153.44, 100, FINRA, 00000001
10:54:01.551, TRADE NB, IBM, 153.43, 100, BATS, 00000001
10:54:01.553, TRADE NB, IBM, 153.44, 100, FINRA, 00000001
10:54:01.553, TRADE NB, IBM, 153.44, 100, FINRA, 00000001
10:54:01.554, TRADE NB, IBM, 153.44, 100, FINRA, 00000001
10:54:01.557, TRADE NB, IBM, 153.42, 100, EDGX, 00000001
10:54:01.578, TRADE, IBM, 153.43, 20, BATS, a0000020
10:54:01.578, TRADE NB, IBM, 153.45, 100, FINRA, 00000001
10:54:01.579, TRADE NB, IBM, 153.43, 190, FINRA, 20000020
10:54:01.580, TRADE, IBM, 153.43, 20, BATS, a0000020
10:54:01.599, TRADE NB, IBM, 153.43, 200, FINRA, 20000020
10:54:01.610, TRADE NB, IBM, 153.45, 100, FINRA, 00000001
10:54:01.625, TRADE NB, IBM, 153.42, 100, NYSE, 00000001
10:54:01.628, TRADE NB, IBM, 153.43, 100, FINRA, 00000001
10:54:01.629, TRADE, IBM, 153.43, 20, BATS, a0000020
10:54:01.641, TRADE NB, IBM, 153.43, 200, FINRA, 20000020
10:54:01.691, TRADE NB, IBM, 153.42, 100, FINRA, 00000001
10:54:01.700, TRADE NB, IBM, 153.42, 100, FINRA, 00000001
10:54:02.074, TRADE NB, IBM, 153.42, 100, FINRA, 00000001
10:54:02.979, TRADE, IBM, 153.43, 40, BATS, a0000020
10:54:02.979, TRADE, IBM, 153.43, 20, BATS, a0000020
10:54:05.919, TRADE NB, IBM, 153.41, 102, NYSE, 20000020
10:54:06.578, TRADE NB, IBM, 153.41, 100, NASDAQ, 00000001
10:54:08.958, TRADE NB, IBM, 153.40, 130, FINRA, 00000001
10:54:09.403, TRADE, IBM, 153.38, 49, BATS Y, a0000020
10:54:09.813, TRADE NB, IBM, 153.41, 100, FINRA, 00000001
10:54:10.917, TRADE, IBM, 153.39, 21, FINRA, 80000000
10:54:12.820, TRADE, IBM, 153.38, 60, NYSE, 80000000
10:54:14.284, TRADE NB, IBM, 153.40, 100, FINRA, 00000001
10:54:15.536, TRADE NB, IBM, 153.42, 100, BATS, 20000020
10:54:15.536, TRADE NB, IBM, 153.42, 100, NASDAQ, 20000020
10:54:15.536, TRADE NB, IBM, 153.42, 100, NASDAQ, 20000020
10:54:15.543, TRADE NB, IBM, 153.42, 100, FINRA, 00000001
10:54:16.617, TRADE NB, IBM, 153.43, 100, NASDAQ, 00000001
10:54:16.617, TRADE NB, IBM, 153.43, 100, NASDAQ, 00000001
10:54:17.577, TRADE, IBM, 153.41, 30, FINRA, 80000000
10:54:17.963, TRADE, IBM, 153.44, 34, FINRA, 80000000
10:54:22.888, TRADE, IBM, 153.44, 25, FINRA, 80000000
10:54:24.087, TRADE NB, IBM, 153.41, 100, BATS, 20000020
10:54:24.087, TRADE, IBM, 153.41, 43, NYSE, 80000000
10:54:24.088, TRADE NB, IBM, 153.41, 100, NASDAQ, 00000001
10:54:24.386, TRADE, IBM, 153.38, 36, EDGA, a0000020
10:54:25.152, TRADE, IBM, 153.42, 40, BATS Y, a0000020
10:54:31.106, TRADE NB, IBM, 153.39, 100, NYSE, 00000001
10:54:31.107, TRADE NB, IBM, 153.39, 200, NASDAQ, 00000001
10:54:31.112, TRADE NB, IBM, 153.39, 100, NASDAQ, 20000020
10:54:34.333, TRADE, IBM, 153.41, 13, FINRA, 80000000
10:54:41.654, TRADE NB, IBM, 153.38, 102, NYSE, 20000020
10:54:41.655, TRADE NB, IBM, 153.38, 100, ARCA, 20000020
10:54:41.659, TRADE NB, IBM, 153.38, 100, NASDAQ, 00000001
10:54:41.660, TRADE NB, IBM, 153.38, 100, NASDAQ, 00000001
10:54:41.710, TRADE NB, IBM, 153.37, 100, ARCA, 00000001
10:54:41.827, TRADE, IBM, 153.34, 20, NYSE, a0000020
10:54:42.319, TRADE NB, IBM, 153.34, 150, FINRA, 00000001
10:54:45.835, TRADE, IBM, 153.51, 700, FINRA, 20100200
10:54:47.602, TRADE NB, IBM, 153.36, 2000, ARCA, 00000001
10:54:47.602, TRADE NB, IBM, 153.36, 100, NYSE, 20000020
10:54:47.603, TRADE, IBM, 153.33, 15, NASDAQ, 80000000
10:54:47.603, TRADE NB, IBM, 153.36, 100, BATS, 20000020
10:54:47.603, TRADE NB, IBM, 153.36, 100, NASDAQ, 20000020
10:54:47.603, TRADE NB, IBM, 153.36, 100, NASDAQ, 20000020
10:54:47.603, TRADE NB, IBM, 153.36, 100, NASDAQ, 20000020
10:54:47.603, TRADE NB, IBM, 153.36, 100, ARCA, 00000001
10:54:47.919, TRADE, IBM, 153.38, 18, FINRA, 80000000
10:54:49.240, TRADE NB, IBM, 153.38, 100, BATS, 20000020
10:54:49.241, TRADE NB, IBM, 153.38, 100, FINRA, 00000001
10:54:49.246, TRADE NB, IBM, 153.38, 100, FINRA, 00000001
10:54:49.351, TRADE NB, IBM, 153.38, 100, FINRA, 00000001
10:54:53.039, TRADE NB, IBM, 153.39, 100, EDGX, 20000020
10:54:53.195, TRADE NB, IBM, 153.38, 100, EDGA, 20000020
10:54:53.195, TRADE, IBM, 153.37, 28, EDGA, a0000020
10:54:55.410, TRADE, IBM, 153.40, 50, FINRA, 80000000
10:54:55.831, TRADE, IBM, 153.37, 14, FINRA, 80000000
10:54:56.899, TRADE NB, IBM, 153.37, 100, NASDAQ, 20000020
10:54:56.976, TRADE NB, IBM, 153.36, 100, BATS Y, 00000001
10:54:58.408, TRADE NB, IBM, 153.37, 105, FINRA, 00000001
10:54:58.878, TRADE NB, IBM, 153.39, 100, BATS Y, 20000020
10:55:03.453, TRADE NB, IBM, 153.35, 100, NYSE, 00000001
10:55:03.453, TRADE, IBM, 153.35, 3, NYSE, 80000000
10:55:03.453, TRADE NB, IBM, 153.35, 100, BATS, 00000001
10:55:03.453, TRADE NB, IBM, 153.35, 100, ARCA, 20000020
10:55:03.454, TRADE NB, IBM, 153.35, 100, BATS Y, 20000020
10:55:03.454, TRADE NB, IBM, 153.35, 100, ARCA, 00000001
10:55:03.477, TRADE NB, IBM, 153.35, 100, NASDAQ, 00000001
10:55:03.610, TRADE NB, IBM, 153.33, 100, EDGX, 00000001
10:55:03.974, TRADE, IBM, 153.33, 50, NYSE, a0000020
10:55:03.974, TRADE NB, IBM, 153.32, 100, NYSE, 20000020
10:55:03.975, TRADE NB, IBM, 153.32, 200, EDGX, 20000020
10:55:04.019, TRADE, IBM, 153.32, 25, FINRA, 80000000
10:55:04.028, TRADE NB, IBM, 153.31, 100, ARCA, 00000001
10:55:04.085, TRADE NB, IBM, 153.30, 1000, EDGX, 00000001
10:55:04.085, TRADE, IBM, 153.30, 5, EDGX, 80000000
10:55:04.954, TRADE NB, IBM, 153.30, 125, NYSE, 00000001
10:55:09.809, TRADE NB, IBM, 153.30, 100, EDGA, 00000001
10:55:09.809, TRADE NB, IBM, 153.29, 200, NASDAQ, 00000001
10:55:13.385, TRADE NB, IBM, 153.29, 100, NYSE, 20000020
10:55:13.481, TRADE, IBM, 153.29, 1, NYSE, a0000020
10:55:13.481, TRADE NB, IBM, 153.29, 100, NASDAQ, 00000001
10:55:13.486, TRADE, IBM, 153.29, 50, FINRA, a0000020
10:55:13.918, TRADE, IBM, 153.28, 1, NYSE, 80000000
10:55:13.918, TRADE NB, IBM, 153.28, 100, EDGX, 00000001
10:55:13.925, TRADE NB, IBM, 153.27, 100, NASDAQ, 00000001
10:55:14.353, TRADE NB, IBM, 153.25, 799, FINRA, 00000001
10:55:15.197, TRADE, IBM, 153.26, 85, EDGX, a0000020
10:55:15.201, TRADE NB, IBM, 153.25, 100, NASDAQ, 20000020
10:55:15.284, TRADE NB, IBM, 153.25, 100, BATS, 20000020
10:55:15.284, TRADE, IBM, 153.25, 25, NYSE, a0000020
10:55:15.351, TRADE, IBM, 153.25, 81, FINRA, 80000000
10:55:16.887, TRADE NB, IBM, 153.25, 100, NASDAQ, 20000020
10:55:20.976, TRADE NB, IBM, 153.23, 100, FINRA, 00000001
10:55:21.571, TRADE, IBM, 153.22, 34, FINRA, 80000000
10:55:23.425, TRADE NB, IBM, 153.22, 100, NYSE, 20000020
10:55:23.426, TRADE, IBM, 153.23, 28, NASDAQ, a0000020
10:55:24.361, TRADE, IBM, 153.21, 36, BATS, a0000020
10:55:24.363, TRADE, IBM, 153.21, 96, NYSE, a0000020
10:55:24.363, TRADE NB, IBM, 153.21, 175, BATS, 00000001
10:55:24.365, TRADE NB, IBM, 153.21, 250, NASDAQ, 00000001
10:55:24.365, TRADE NB, IBM, 153.21, 783, NASDAQ, 00000001
10:55:24.366, TRADE NB, IBM, 153.21, 100, NYSE, 20000020
10:55:24.379, TRADE NB, IBM, 153.21, 102, BATS, 20000020
10:55:24.392, TRADE, IBM, 153.21, 87, BATS, 80000000
10:55:24.392, TRADE NB, IBM, 153.21, 400, NASDAQ, 00000001
10:55:24.393, TRADE, IBM, 153.21, 4, NYSE, a0000020
10:55:24.394, TRADE, IBM, 153.21, 96, NASDAQ, a0000020
10:55:24.399, TRADE NB, IBM, 153.21, 521, NASDAQ, 00000001
10:55:24.400, TRADE, IBM, 153.21, 21, NASDAQ, 80000000
10:55:24.400, TRADE, IBM, 153.21, 79, NASDAQ, 80000000
10:55:24.400, TRADE, IBM, 153.21, 21, NASDAQ, 80000000
10:55:24.400, TRADE NB, IBM, 153.21, 100, EDGA, 00000001
10:55:24.400, TRADE, IBM, 153.21, 79, NASDAQ, a0000020
10:55:28.750, TRADE, IBM, 153.18, 11, FINRA, 80000000
10:55:29.736, TRADE NB, IBM, 153.15, 100, FINRA, 00000001
10:55:31.313, TRADE, IBM, 153.18, 5, NYSE, a0000020
10:55:31.326, TRADE NB, IBM, 153.18, 400, FINRA, 00000001
10:55:31.368, TRADE NB, IBM, 153.18, 100, FINRA, 00000001
10:55:32.758, TRADE, IBM, 153.15, 53, FINRA, 80000000
10:55:35.831, TRADE NB, IBM, 153.15, 150, FINRA, 00000001
10:55:35.874, TRADE NB, IBM, 153.15, 100, NASDAQ, 20000020
10:55:37.058, TRADE NB, IBM, 153.15, 101, NYSE, 20000020
10:55:37.081, TRADE NB, IBM, 153.15, 100, NASDAQ, 20000020
10:55:37.081, TRADE NB, IBM, 153.15, 100, BATS Y, 20000020
10:55:37.106, TRADE, IBM, 153.15, 40, FINRA, a0000020
10:55:42.943, TRADE, IBM, 153.15, 45, EDGA, a0000020
10:55:42.943, TRADE NB, IBM, 153.15, 100, NYSE, 20000020
10:55:42.943, TRADE, IBM, 153.15, 40, EDGA, a0000020
10:55:42.943, TRADE, IBM, 153.15, 15, EDGA, a0000020
10:55:42.943, TRADE, IBM, 153.15, 55, NASDAQ, a0000020
10:55:46.664, TRADE NB, IBM, 153.17, 200, NASDAQ, 00000001
10:55:46.665, TRADE NB, IBM, 153.18, 103, NYSE, 20000020
10:55:46.665, TRADE, IBM, 153.18, 50, BATS, 80000000
10:55:46.665, TRADE NB, IBM, 153.18, 100, BATS Y, 00000001
10:55:46.665, TRADE NB, IBM, 153.18, 100, BATS Y, 00000001
10:55:46.665, TRADE NB, IBM, 153.18, 100, ARCA, 20000020
10:55:47.207, TRADE NB, IBM, 153.19, 100, NASDAQ, 20000020
10:55:49.884, TRADE NB, IBM, 153.20, 100, NASDAQ, 00000001
10:55:49.884, TRADE NB, IBM, 153.20, 100, NASDAQ, 00000001
10:55:49.884, TRADE NB, IBM, 153.21, 100, BATS, 00000001
10:55:49.885, TRADE NB, IBM, 153.18, 100, FINRA, 00000001
10:55:49.885, TRADE NB, IBM, 153.18, 100, FINRA, 00000001
10:55:49.888, TRADE NB, IBM, 153.18, 100, FINRA, 00000001
10:55:49.888, TRADE NB, IBM, 153.19, 100, NASDAQ, 20000020
10:55:49.888, TRADE NB, IBM, 153.19, 100, NASDAQ, 00000001
10:55:49.888, TRADE NB, IBM, 153.19, 100, NASDAQ, 20000020
10:55:49.888, TRADE NB, IBM, 153.19, 100, BATS, 00000001
10:55:49.891, TRADE NB, IBM, 153.19, 100, BATS, 20000020
10:55:49.892, TRADE NB, IBM, 153.18, 100, FINRA, 00000001
10:55:49.894, TRADE NB, IBM, 153.18, 100, FINRA, 00000001
10:55:49.895, TRADE NB, IBM, 153.18, 100, FINRA, 00000001
10:55:49.895, TRADE NB, IBM, 153.18, 100, FINRA, 00000001
10:55:50.785, TRADE, IBM, 153.17, 50, BATS, a0000020
10:55:50.786, TRADE, IBM, 153.16, 6, BATS Y, a0000020
10:55:50.786, TRADE NB, IBM, 153.18, 100, NASDAQ, 20000020
10:55:50.786, TRADE NB, IBM, 153.17, 100, NASDAQ, 20000020
10:55:53.704, TRADE NB, IBM, 153.20, 100, NYSE, 20000020
10:55:53.704, TRADE NB, IBM, 153.20, 100, BATS, 20000020
10:55:53.705, TRADE NB, IBM, 153.20, 100, ARCA, 20000020
10:55:53.705, TRADE NB, IBM, 153.18, 100, FINRA, 00000001
10:55:53.708, TRADE NB, IBM, 153.18, 100, FINRA, 00000001
10:55:53.711, TRADE NB, IBM, 153.18, 100, FINRA, 00000001
10:55:53.712, TRADE NB, IBM, 153.18, 100, FINRA, 00000001
10:55:53.712, TRADE NB, IBM, 153.18, 100, FINRA, 00000001
10:55:53.714, TRADE NB, IBM, 153.18, 100, FINRA, 00000001
10:55:54.859, TRADE NB, IBM, 153.16, 100, NYSE, 00000001
10:55:54.888, TRADE NB, IBM, 153.16, 900, NYSE, 00000001
10:55:54.889, TRADE, IBM, 153.16, 4, NYSE, a0000020
10:55:54.905, TRADE, IBM, 153.16, 11, NASDAQ, a0000020
10:55:54.918, TRADE, IBM, 153.16, 89, NASDAQ, 80000000
10:55:55.278, TRADE NB, IBM, 153.13, 100, NASDAQ, 00000001
10:55:55.926, TRADE NB, IBM, 153.13, 100, NASDAQ, 00000001
10:55:55.954, TRADE NB, IBM, 153.14, 100, NASDAQ, 20000020
10:55:55.954, TRADE NB, IBM, 153.13, 100, BATS, 20000020
10:56:04.665, TRADE NB, IBM, 153.16, 200, NYSE, 20000020
10:56:04.665, TRADE NB, IBM, 153.16, 100, BATS, 00000001
10:56:04.666, TRADE NB, IBM, 153.16, 100, BATS, 00000001
10:56:04.803, TRADE NB, IBM, 153.17, 174, NYSE, 20000020
10:56:05.119, TRADE, IBM, 153.19, 26, NASDAQ, a0000020
10:56:05.233, TRADE, IBM, 153.15, 21, FINRA, 80000000
10:56:06.637, TRADE, IBM, 153.15, 50, FINRA, 80000000
